show_id,show_name,publisher,episode_id,episode_name,description,release_date,duration_ms,duration_min,explicit,language,spotify_url,audio_preview_url
6LqqJjfZgBSfWUEjFeCeln,FEMINISMO RADICAL,,3aBoaGsder8FNoFeymBRPu,LA CREACIÓN DE LA CONCIENCIA FEMINISTA. Capítulo 4: El camino de las místicas (I),"A través del misticismo, las mujeres consiguieron superar la misoginia de las enseñanzas patrísticas, que las condenaban a la ignorancia y a la dependencia intelectual. El misticismo en sus diferentes formas sostenía que el conocimiento trascendental no aparecía como producto de un pensamiento racional, sino más bien como resultado de la intuición.  Las mujeres encontraron apoyo temporal en las sectas heréticas, donde se les otorgaba acceso al liderazgo organizativo y compartían la autoridad con los hombres, pero cuando el movimiento adquiría mayor éxito, se volvía más dominado por los hombres y entonces a las mujeres se las relegaba a funciones auxiliares y a la invisibilidad.",2022-12-05,4096767,68.3,False,es,https://open.spotify.com/episode/3aBoaGsder8FNoFeymBRPu,
6LqqJjfZgBSfWUEjFeCeln,FEMINISMO RADICAL,,34KIuPieYomKKTst3hWydh,LA CREACIÓN DE LA CONCIENCIA FEMINISTA. Capítulo 3: Autorizarse a sí misma,"A partir de los siglos posteriores al año 300 la iglesia empezó a consolidarse como institución profundamente jerárquica, dependiente del clero masculino. No es casualidad que en este momento los ataques misóginos a las mujeres aumentaran considerablemente y empezaran las primeras acusaciones de brujería.  El concepto de que las mujeres nacían como seres inferiores con una mente y un intelecto más débiles, más sujetas a las emociones y a las tentaciones sexuales que los hombres y que necesitan ser gobernadas por ellos, tuvo un efecto devastador sobre la mente de las mujeres. Cada mujer pensante tuvo que pasar una cantidad exorbitante de tiempo y energía pidiendo disculpas por el mero hecho de pensar. La búsqueda de un yo auténtico tuvo que adoptar formas diferentes para las mujeres en comparación con los hombres, dado que en el caso de los hombres la autoridad se asumía, mientras que a las mujeres se les denegaba completamente.  En este capítulo se estudiará ampliamente la vida y la obra de HILDEGARDA DE BINGEN (1098-1179), como ejemplo de una larga línea de mujeres místicas y espirituales, que consiguieron su autoridad, su derecho a pensar y a hablar, directamente de Dios, como una manera de autorizarse a sí misma y de sortear el destino de sumisión sexual, reproductiva y de trabajo doméstico a la que estaban destinadas la mayoría de las mujeres.",2022-12-05,3431602,57.2,False,es,https://open.spotify.com/episode/34KIuPieYomKKTst3hWydh,
6LqqJjfZgBSfWUEjFeCeln,FEMINISMO RADICAL,,49kKdDr3Is9WxfXt7ry0yS,LA CREACIÓN DE LA CONCIENCIA FEMINISTA. Capítulo 2: La marginación educativa de las mujeres.,"A pesar de tener prohibido o muy difícil el acceso a la educación, a lo largo de la historia las mujeres han luchado por tener una mente activa, acceder al conocimiento y posibilitar y transmitir este a otras mujeres. Mujeres excepcionales que sobresalieron por su inteligencia y tuvieron que pagar un alto precio por ello. Muchas mujeres anónimas que lucharon por su derecho a pensar, escribir y opinar. Aquellas que se preocuparon por dar una educación a las niñas cuando la sociedad patriarcal, hecha por los hombres, no les daba importancia, ni valor, más que por sus servicios sexuales, como futuras procreadoras y trabajadoras domésticas.  Hildegarda de Bingen, Sor Juana Inés de la Cruz de México, Isota Nogarola, Elizabeth Elstob, Emma Willard, Lucinda Foote y tantas otras, cientos, fueron mujeres que durante siglos lucharon por el derecho a la educación, de ellas mismas y de otras mujeres, pagando por ello un alto coste personal.  Las mujeres primero tenían que luchar por su derecho a estudiar, luego por el derecho enseñar y, finalmente, por el derecho a modificar el contenido de la enseñanza. Todavía hay que conseguir hacer lo último de forma significativa.",2022-12-05,4900078,81.7,False,es,https://open.spotify.com/episode/49kKdDr3Is9WxfXt7ry0yS,
6LqqJjfZgBSfWUEjFeCeln,FEMINISMO RADICAL,,7hE6Jk7DdQyUKHRIpT8U1j,LA CREACIÓN DE LA CONCIENCIA FEMINISTA de Gerda Lerner. Cap1 Introducción.,"En este capítulo se introducen los distintos temas por cada capítulo del libro, así como una idea general, enlazando desde el primer volumen, La Creación del Patriarcado.  ""Gerda Hedwing Lerner (nombre de nacimiento: Gerda Hedwing Kronstein) (Viena, 30 de abril de 1920- Madison, 2 de enero de 2013) fue una historiadora nacida en Austria que desarrolló su trabajo en Estados Unidos. Además de sus numerosas publicaciones académicas, escribió poesía, ficción, piezas de teatro, guiones y una autobiografía. Pionera en la investigación sobre la historia de las mujeres fue considerada la principal autoridad en este tema en Estados Unidos.1​ Lerner fue una de las fundadoras de la rama de Historia de las mujeres. En 1963, mientras estaba estudiando en la Nueva Escuela de Investigaciones Sociales, impartió el curso “Grandes mujeres en la historia americana”, considerado como el primer curso universitario regular impartido en esta materia.""  ""En la Universidad Sarah Lawrence, donde Lerner enseñó desde 1968 hasta 1979, estableció el primer máster en Historia de las mujeres e introdujo el primer programa de doctorado sobre el tema en la Universidad de Wisconsin-Madison. También trabajó en la Universidad de Duke y en la Universidad de Columbia.""  ""Su obra más conocida es La creación del patriarcado (1986) y La creación de la conciencia feminista (1993) y constituye la segunda parte de la primera obra. Los temas que desarrolla son el estudio histórico del surgimiento de la conciencia feminista y las diferentes formas de resistencia que han sido desarrolladas por las mujeres. En él documenta doce siglos en los que las mujeres han luchado por liberarse del pensamiento patriarcal y por construir una conciencia feminista.""  ""Fue presidenta de la Organización de Historiadores de Estados Unidos entre 1980 y 1981, y en 1980 fue nombrada profesora de Historia en la Universidad de Wisconsin-Madison, donde dio clases hasta retirarse en 1991.""  Fuente: Wikipedia",2022-12-05,3029809,50.5,False,es,https://open.spotify.com/episode/7hE6Jk7DdQyUKHRIpT8U1j,
6LqqJjfZgBSfWUEjFeCeln,FEMINISMO RADICAL,,239sII2TgEPCSr4h2ZJIap,LA HEREJÍA LESBIANA de Sheila Jeffreys. Capítulo 1: La creación de la diferencia sexual,"LA HEREJÍA LESBIANA  de Sheila Jeffreys. Capítulo 1: La creación de la diferencia sexual La sexología de los años 20 abre una brecha entre ""lesbianas sexuales"" y lesbianas feministas radicales. Las ""lesbianas sexuales"" tomaron las definiciones y modos de conducta de la heterosexualidad y del porno (la diferencia de poder, los juegos de rol, la violencia, el BDSM, ...) construyendo así un modelo de lesbiana y de relaciones entre lesbianas que se alejaban de los planteamientos feministas. En los años 80 vuelve a surgir un grupo de lesbianas que retoman estas ideas de los años 20, con conceptos opuestos a las ideas del feminismo radical lesbiano de los 70.",2022-12-03,2830605,47.2,False,es,https://open.spotify.com/episode/239sII2TgEPCSr4h2ZJIap,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,64A3GnHPYizhIgTax2pTRw,#FeminismoSinFiltro🎙️: #DUELO #Feminismo, #FeminismoSinFiltro🎙️: #DUELO #Feminismo  #DesdeElNorte 🌵 #LaHoraTrasnochada🕒 #FeminismoSinFiltro🎙️: #DUELO #Feminismo Suscríbete en YouTube canal Marcelino Gómez Brenes Síguenos en Twitter: @Gomez_Brenes Facebook: Marcelino Gómez Brenes #DesdeElNorte 🌵 #LaHoraTrasnochada🕒 #FeminismoSinFiltro🎙️  ,2023-08-29,3442544,57.4,False,es-MX,https://open.spotify.com/episode/64A3GnHPYizhIgTax2pTRw,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,4T26IEqqgW8BFB92YtUiOT,La masturbación femenina,"Históricamente a las mujeres se nos ha negado nuestro derecho al placer sexual pleno: incluso se nos ha criminalizado. Nadie nos enseñó a autoexplorarnos, a conocernos para descubrir lo que nos gusta en el sexo. La masturbación abre la posibilidad de sentir placer sexual de forma autónoma, y sobretodo de experimentar lo que nos gusta y lo que no. El objetivo debe ser vivir de forma libre y plena nuestra sexualidad, dejar de sentir culpa y de vivir estos procesos naturales desde la misma, rompiendo cadenas y experimentando mucho auto-placer .",2022-05-04,1338226,22.3,False,es-MX,https://open.spotify.com/episode/4T26IEqqgW8BFB92YtUiOT,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,4eIQtKysWwAZmm5GfyfYfb,Sobreexigencia femenina,"El capitulo de hoy trata de identificar las distintas sobreexigencias femeninas, que sufrimos todas, todos los días; en la vida personal, en el espacio privado, en el ámbito profesional e incluso en la política.  Reflexionaremos nuestro papel ante ellas y como podemos combatirlas, porque las mujeres, también somos humanas; y tenemos aciertos y desaciertos.",2022-03-23,1131389,18.9,False,es-MX,https://open.spotify.com/episode/4eIQtKysWwAZmm5GfyfYfb,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,0StGkxfGYEE16VKp8SYKFK,"8M, Día Internacional de las Mujeres","En el capítulo de hoy les compartiremos diversas reflexiones sobre el 8M ""Día Internacional de las Mujeres"": Nuestra experiencia en la marcha y las diversas expresiones dentro de la misma. Las luchas de nuestras ancestras y las que seguimos dando todas las mujeres, para que la igualdad sustantiva sea una realidad. ""Los feminismos"" y su importancia Las acciones y compromisos posteriores al 8M.",2022-03-16,1555905,25.9,False,es-MX,https://open.spotify.com/episode/0StGkxfGYEE16VKp8SYKFK,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,01LPXI59dVOp9urpZZmK4X,Los límites,"En el capítulo de hoy hablamos de “Los límites” De como la cultura patriarcal históricamente ha impedido que las mujeres pongamos límites sobre nuestras relaciones ya que se nos inculca que “calladitas nos vemos más bonitas”.  Elegir poner límites también es autocuidado y nosotras tenemos derecho a definir que queremos, como lo queremos y cuando lo queremos. Decir que no, es también decirnos sí a nosotras mismas, decirnos sí porque merecemos elegir que queremos vivir y que no, en nuestras vidas.",2022-02-23,1555905,25.9,False,es-MX,https://open.spotify.com/episode/01LPXI59dVOp9urpZZmK4X,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,0dppKpaOHue4SuHNubKMz2,En el capítulo de hoy hablamos de las violencias en el noviazgo,"La violencia en el noviazgo es algo estructural patriarcal hegemónico e injusto para las mujeres. La violencia que pareciera sutil puede escalar a violencia física, sexual o incluso feminicida.  Las mujeres también ejercemos y promovemos violencia en las relaciones de noviazgo porque crecimos en el modelo patriarcal de las relaciones de pareja. Darnos cuenta que vivimos o ejercemos violencia no solo es difícil, también es doloroso porque tenemos que decidir salir de ese círculo de violencia o de la relación misma",2022-02-16,1562906,26.0,False,es-MX,https://open.spotify.com/episode/0dppKpaOHue4SuHNubKMz2,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,0TB0gi6eaEPGeTksGvCFMv,Hablemos del 14 de febrero el “Día de San Valentín”,1. ¿De dónde viene el origen de este día?  2. ¿Cómo utiliza este día la mercadotecnia para reforzar los estereotipos de género? 3. ¿Quienes son las almas gemelas y porque “debemos” encontrarlas? 4. Realmente ¿es importante el Día de San Valentín?,2022-02-10,1389816,23.2,False,es-MX,https://open.spotify.com/episode/0TB0gi6eaEPGeTksGvCFMv,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,1W8KoM5FGWhJy626pinCFv,Los casi algo,"El capítulo de hoy “Los casi algo” 1. ¿Qué son los casi algo? ¿Cómo definimos esas relaciones significativas que no llegan al status de noviazgo o de relación formal? 2. ¿Porqué perder un casi algo es igual o más doloroso que la ruptura de una relación tradicional? 3. ¿Cómo construimos relaciones con base en acuerdos, comunicación  y necesidades de las dos personas ? 4. En los casi algo ¿cabe el amor?",2022-02-03,1796101,29.9,False,es-MX,https://open.spotify.com/episode/1W8KoM5FGWhJy626pinCFv,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,6ysuOI5z7xK7a1detFptjc,El desapego emocional,"Hoy platicaremos sobre el apego y el desapego, lo que nos cuesta y nos ha costado construir relaciones desde otra perspectiva y el trabajo que cuesta mirarlo desde el feminismo.",2022-01-26,1607183,26.8,False,es-MX,https://open.spotify.com/episode/6ysuOI5z7xK7a1detFptjc,
2jyXLBhkU1otwehBideHxn,Feminismo sin filtro,,0fm3PYtZ4kaLr4epJ28vYa,Hablemos del cáncer de mama.,"Octubre el mes rosa, el mes que conmemoramos a todas las mujeres que perdimos a causa del cáncer de mama y que concientizamos a las que están aquí a autoexplorarse.",2021-10-28,1019402,17.0,False,es-MX,https://open.spotify.com/episode/0fm3PYtZ4kaLr4epJ28vYa,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,7nKLOoYdiaXE5obiGbgWhT,Entendiendo los feminismos - T02E14 - Feminismo de Estar por Casa,"¿Sabías que no hay un solo feminismo? 👀En este episodio te explicamos:💥 liberal💥 radical💥 queer💥 interseccional… y másDistintas formas de verlo, mismo objetivo.Si alguna vez te has liado con esto, este episodio es para ti.👉 Episodio 14 también en YouTube",2026-04-23,2429550,40.5,False,es,https://open.spotify.com/episode/7nKLOoYdiaXE5obiGbgWhT,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,6G77hCk2ycdI9gu7mSeo02,Prostitución - T02E13 - Feminismo de Estar por Casa,"Capítulo 13. Prostitución.Un tema incómodo, lleno de trampas y de silencios.Hoy hablamos de poder, de dinero, de cuerpos y de desigualdad. Sin recetas mágicas y sin edulcorar nada. Feminismo, del de pensar y remover.",2026-02-11,2781472,46.4,False,es,https://open.spotify.com/episode/6G77hCk2ycdI9gu7mSeo02,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,32SqCAE6vzCuUzBHNhN6iz,Ética del cuidado - T02E12 - Feminismo de Estar por Casa,"Empezamos el año hablando de cuidado.Del cuidado como ética, como valor y como propuesta feminista.En este episodio nos acercamos a la ética de los cuidados de Carol Gilligan y reflexionamos sobre por qué poner la vida en el centro sigue siendo un acto profundamente político. 💜#FeminismoDeEstarPorCasa #EticaDeLosCuidados #CarolGilligan #Feminismo #CuidarEsPolitico #PodcastFeminista",2026-01-14,2654691,44.2,False,es,https://open.spotify.com/episode/32SqCAE6vzCuUzBHNhN6iz,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,3J7NjStnQYjyV3YkOrIULf,"Autodefensa feminista en Navidad, parte 2 - T02E11 - Feminismo de Estar por Casa","En esta segunda parte de Autodefensa feminista en Navidad seguimos desmontando mitos antifeministas que aparecen una y otra vez en conversaciones cotidianas.Un episodio para tener argumentos, protegerte y recordar que no todo vale cuando se habla de derechos.",2025-12-23,1478646,24.6,False,es,https://open.spotify.com/episode/3J7NjStnQYjyV3YkOrIULf,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,0LVu6sDFjRusHHdTJb5acQ,Autodefensa feminista en Navidad · Parte 1,"Cenas familiares, quedadas con amistades, comidas de empresa… y los mismos bulos de siempre.En esta primera parte de Autodefensa feminista en Navidad desmontamos algunos de los discursos antifeministas más repetidos y hablamos de cómo afectan a las mujeres.Un episodio para escuchar, reflexionar y no tragarse mitos disfrazados de opinión.",2025-12-17,1930785,32.2,False,es,https://open.spotify.com/episode/0LVu6sDFjRusHHdTJb5acQ,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,0dKWh1hpNzHDmosEwdPrxX,Cuotas y acciones positivas - T02E09 - Feminismo de Estar por Casa,"⚖️ Cuotas y acciones positivas: medidas para equilibrar oportunidades donde históricamente algunos grupos han estado excluidos.💪 En oposiciones físicas como policía o bomberos, 🗳️ También se aplican en listas electorales y cargos de responsabilidad, para garantizar representación y talento.🗨️ Comenta: ¿crees que estas medidas ayudan a construir igualdad real o hay otra forma de hacerlo?",2025-11-26,2162428,36.0,False,es,https://open.spotify.com/episode/0dKWh1hpNzHDmosEwdPrxX,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,0QJ6pBP1R2AUl5fSQA8yGB,¿El Lenguaje es sexista? - T02E08 - Feminismo de Estar por Casa,"💬 ¿El lenguaje es sexista?Las palabras importan. Moldean cómo pensamos, cómo vemos a las personas y hasta cómo nos relacionamos. En nuestro nuevo episodio hablamos del lenguaje inclusivo, micromachismos cotidianos… y de por qué nombrar es también existir.👉 ¿Crees que el lenguaje puede cambiar la realidad?Cuéntanos en comentarios. Debate sano, que aquí se viene a aprender 💜✊🎙️ Feminismo de Estar por Casa",2025-11-09,1763137,29.4,False,es,https://open.spotify.com/episode/0QJ6pBP1R2AUl5fSQA8yGB,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,3uOf1hITj1IaqYPRaa4HgR,Las SinSombrero - E02T02 - Feminismo de Estar Por Casa,Se quitaron el sombrero… y el miedo. 🎩✨Las Sinsombrero fueron mujeres brillantes que la historia quiso olvidar.Hoy les devolvemos la voz. 💜,2025-10-20,1777905,29.6,False,es,https://open.spotify.com/episode/3uOf1hITj1IaqYPRaa4HgR,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,0v2OgiVY5BP8a8DRjsyHGK, Amor. Una Mirada Feminista (T02E01) - Feminismo de Estar por Casa.,"Comenzamos temporada 2.Repensar el amor también es feminismo, hablamos del amor que cuida, no del que duele.De querernos sin perdernos, desde la ética de los cuidados. 💜#FeminismoDeEstarPorCasa #AmorFeminista #EticaDelCuidado #Sororidad",2025-10-06,2161406,36.0,False,es,https://open.spotify.com/episode/0v2OgiVY5BP8a8DRjsyHGK,
3mzzTLeTcqUJugBwHWBmSN,Feminismo de Estar por Casa,,5074vU91Pw0HE3okRgresX,05 - Violencia Machista: La realidad frente al ruido - Feminismo de estar por casa,"¿Denuncias falsas? ¿Hombres desprotegidos?Desmontamos los bulos más repetidos sobre la Ley de Violencia de Género, con argumentos jurídicos y mucha claridad.Porque el machismo no solo niega la violencia. También miente sobre ella.",2025-06-14,2128526,35.5,False,es,https://open.spotify.com/episode/5074vU91Pw0HE3okRgresX,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,0haQpDCdNLDgqBscmnvmoL,"Fracaso #4. Infancia, Chicken Run, La Vergüenza.","En este episodio hablamos sobre la infancia, y su deber ser normativizada. Dice Jack: “la lectura queer además rechaza que las temáticas radicales de las películas de animación sean desprestigiadas como algo “infantil”, cuestionando ese orden temporal que identifica los sueños de transformación con lo “preadulto” y que afirma qe acomodarse al presente disfuncional es lo propio del mundo adulto normativo.”  Hablamos de Chicken Run y su revolución feminista, antiespecista y marxista, con el ojo muy atento al tema de la corporeidad que se les escapó a los comunistas y no se le escapa a Pixarvolt.  En la Hemeroteca de los fracasos Pao, Clau y Tole nos comparten fracasos maravillosos y tocamos LA VERGÜENZA, la PERFORMATIVIDAD del éxito-fracaso, y el error de usar las herramientas del amo para destruir la casa del amo, que ya nos avisaba Audre Lorde.   Aderezamos con un poquito de síndrome de la impostora, un ánimo disciplinario, y Toy Story.",2023-03-16,2747820,45.8,False,es,https://open.spotify.com/episode/0haQpDCdNLDgqBscmnvmoL,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,5wCrQCKryoIyGQlaxQxbTE,Fracaso #3. Sospecha de las Conmemoraciones.,"La universidad como saber encarcelado, normado y disciplinario, también el Estado. La comunidad fugitiva de pensadores marginados que rechazan, resisten y reniengan de las demandas de “rigor”, “excelencia” y “productividad” y nos dicen que robemos de la universidad, de Moten y Harney. “Formas de pensar que no se vinculan al rigor y al orden sino a la inspiración y a lo impredecible”, Jack H. Eve Kosofsky Sedgwick “la ignorancia es tan poderosa y múltiple como el conocimiento”. Jacotot, que resume su pedagogía así “es necesario que les enseñe que no tengo nada que enseñarles”. “Sospecha de las conmemoraciones (...) la memoria en sí es un mecanismo disciplinario que selecciona lo que es “importante” (las historias de triunfo) (...) En este libro olvidar se convierte en una forma de resistir a las lógicas grandiosas y heroicas para liberar nuevas formas de memoria relacionadas más con lo espectral que con las pruebas fehacientes, más con genealogías perdidas que con herencias, más con el borrado que con la inscripción.” Memoria sí, y memoria no. Abajo las personas cultas. No queremos un feminismo del todo, un feminismo absoluto que nos de soluciones a todo como una macro empresa farmaceútica, no queremos un monopolio de teoría feminista que nos diga qué está bien y qué está mal como dios en el juicio final. Las pequeñas grietas en cultura pop, darle otros sentidos a la forma de mirar el mundo que ya habitamos sin remedio, es una forma más que interesante de hacer la revolución.  LA HEMEROTECA DE LOS FRACASOS:  Fracasar en el deporte (patinar), por Lau, y fracasar en la profesión de la fotografía, por Clari <3<3 En los comentarios hablamos de cómo follan nacionalismo y éxito gracias al deporte, las narrativas de la positividad tóxica en el deporte y el trabajo, nos haremos un gran ¡abajo el trabajo! Valoremos las cosas que NO nos hacen ser mejores, hay que equilibrar la balanza. Si estás perdiendo el tiempo, o haciendo algo que de ninguna manera te asciende en esa vara, estarás haciendo algo de valor para este espacio y revolucionario para las brechitas. Hacer cosas que se nos “den mal” o en las que no tengamos nada que mejorar, es toda una lección de sabiduría.",2023-01-22,3160946,52.7,False,es,https://open.spotify.com/episode/5wCrQCKryoIyGQlaxQxbTE,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,6oqcUOV3OycepWFxFyQ3ON,"Fracaso #2. Pequeña Miss Sunshine, la perspectiva de las perdedoras","El Arte Queer del Fracaso de Jack Halberstam, Pequeña Miss Sunshine con trailer y todo (spoiler alert), la lógica de la competitividad, la sabiduría de Arnold Schwarzenegger, dejar de dejarnos impresionar (por Shakira), el ""credo neoanarquista de pededores eufóricos: “¡no dejemos a nadie atrás!”, capital erótico, Gordura y Deseo de Komando Gordix y Yes We Fuck!, un rayo de sol que produce luz y sombra en igual medida, la hemeroteca de los fracasos con Silvia Agüero.",2023-01-14,1972088,32.9,False,es,https://open.spotify.com/episode/6oqcUOV3OycepWFxFyQ3ON,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,2JVfEgah2Pd9cjiLOnjRUo,Fracaso #1. El Arte Queer del Fracaso de Jack Halberstam,"Primer episodio de la serie sobre El Fracaso: viva el libro El Arte Queer del Fracaso (2011) de Jack Halberstam, interseccionalidad o nada, el éxito y el fracaso viven en lo más profundo de nuestra imaginación, Baja Teoría y Baja Cultura para desengrasar un mundo elitista, el análisis de La Boda Ideal y abajo la Positividad Tóxica y el ilusionimo de la individualidad.",2023-01-11,2408986,40.1,False,es,https://open.spotify.com/episode/2JVfEgah2Pd9cjiLOnjRUo,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,4o6TM7swjnfOUGJyiDG8eh,"I Festival de Podcast en Vivo #RegularizaciónYa con Silvia Agüero, Pamela Palenciano, Nüll García y Cristina Fallarás.","Participamos en el I Festival de Podcast en Vivo organizado por el movimiento #RegularizaciónYa. Presentación de Moha Gerehou, y participación de Silvia Agüero, Pamela Palenciano, Nüll García y Cristina Fallarás: un lujazo.  Estamos en la recta final de la recogida de firmas #RegularizaciónYa, hemos superado las 400.000 pero necesitamos 500.000 en diciembre, así que no esperes para pedir tu pliego (no se puede firmar online) y conseguirlo! La info de cómo hacerlo está en https://esenciales.info/  Y para ver el vídeo entero: https://youtu.be/fdMwE0Jvmyc",2022-10-22,2801319,46.7,False,es,https://open.spotify.com/episode/4o6TM7swjnfOUGJyiDG8eh,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,4bOPtgE75erxIcpe0hQiKz,Urbanismo feminista con Marta Arrizabalaga y Claudia Pereira,"Con Marta Arrizabalaga Martín, arquitecta, y Claudia Pereira Martín, pasajista.  En la imagen, Jane Jacobs  Hablamos de qué pasa cuando miramos las ciudades, barrios y pueblos con una mirada feminista interseccional y qué propuestas existen para revertir, convulsionar o remover al menos el poder en los espacios. Tuvimos un episodio con Lina Castellanos y con Lina ya comenzamos a explorar la colonialidad, clasismo y machismo de la calle.  Collectiu Punt 6 definen cinco cualidades del urbanismo feminista: 1. Proximidad (abajo las areas monofuncionales!) 2. Diversidad (de espacios, bio-diversidad, y de personas) 3. Vitalidad (vida en la calle, imprescindible pedir ayuda y sentirse segura) 4. Autonomía (accesibilidad universal, percepción de seguridad) 5. Representatividad (participación decisiones, cartografías y nombres de calles y plazas, memoria).  Tenemos experiencias de ciudad muy diferentes según quien seamos: pensad en la experiencia de ciudad de una niña o de una persona mayor o de una persona con pluma o de una persona racializada: sus ritmos y necesidades van a ser muy diferentes, y su seguridad y percepción de seguridad también.  ¡Seguid la nueva cuenta de Instagram @feminismosarmario para todas las novedades!",2021-07-30,3636480,60.6,False,es,https://open.spotify.com/episode/4bOPtgE75erxIcpe0hQiKz,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,3IE5fTYUxpEa2yfu6qqRfr,"Monique Wittig #2: ""Las lesbianas no somos mujeres""","Las entrañas del ensayo 'El Pensamiento Heterosexual' de Monique Wittig, célebre pensadora y escritora feminista. Hablamos sobre destruir las categorías 'hombre' y 'mujer', sobre la importancia de los Conceptos, sobre 'esencialista' como el insulto ideal, sobre ""tú-serás-heterosexual-o-no-serás"", sobre la heteronorma y el amor romántico, sobre sexo y sexualidad, sobre la otredad como fundacional de la Sociedad Heterosexual, sobre lo política que es la sexualidad y un pelín sobre 'abolir el género', sobre cómo deslocalizamos el machismo (y el racismo) para ponerlos en otro lado, nos metemos un poquito con el psicoanálisis y acabamos de una manera épica.",2021-07-17,2450599,40.8,False,es,https://open.spotify.com/episode/3IE5fTYUxpEa2yfu6qqRfr,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,1xfyOnbyR6j9NpZioN9LWk,Monique Wittig #1: feminismo materialista francés,"Arrancamos la serie sobre El Pensamiento Heterosexual (1978/1980), el ensayo más representativo de Monique Wittig, representante del feminismo materialista francés y referente para feminismos lesbianos y queer posteriores. ¿Por qué Wittig odia a los psicoanalistas y a Lacán? Yo te lo cuento.",2021-04-10,1972088,32.9,False,es,https://open.spotify.com/episode/1xfyOnbyR6j9NpZioN9LWk,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,5VREZ4JZhxhumuyXeXTdAE,#LeyTrans: en apoyo y solidaridad,"El pasado 31 de marzo celebramos del Día Internacional de la visibilidad trans, y muchas personas me han preguntado por el ""debate"" sobre la Ley Trans que algunas feministas rechazan. Os presento en este episodio excepcional sobre actualidad mi opinión y todo mi apoyo y solidaridad a la Ley Trans y a la lucha transfeminista. Basta de transfobia.",2021-04-09,1317172,22.0,False,es,https://open.spotify.com/episode/5VREZ4JZhxhumuyXeXTdAE,
3ZmdtWdDJKDsrlli14Mkze,Feminismos desde el armario,,3D4BWEpKb51pbLcplfZeGb,"con Lina Castellanos: muralismo, colonialidad y calle.","Entrevista-conversatorio con Lina Castellanos, integrante del colectivo muralista Dúo Amazonas (@duoamazonas en instagram). Hablamos del oficio del muralismo, de qué significa y qué riesgos tiene penetrar el espacio público. A Lina le preocupan la colonialidad del espacio, del pensamiento, y de la belleza. Ciudades, urbanismo y mundo rural. https://www.instagram.com/duoamazonas/",2021-01-02,3805910,63.4,False,es,https://open.spotify.com/episode/3D4BWEpKb51pbLcplfZeGb,
